Category,Subcategory_1,Subcategory_2,Subcategory_3,Subcategory_4,Product Name,Date,Price,Quantity (kg|L),URL
Celler,Vins,Blancs,DO Catalunya,,VINYA DEL MAR Caixa de vi blanc semi dolc DO Catalunya Km0,20241104,,4.5L,https://www.compraonline.bonpreuesclat.cat/products/vinya-del-mar-caixa-de-vi-blanc-semi-dolç-do-catalunya-km0/32172
Celler,Vins,Blancs,DO Catalunya,,RAMON ROQUETA Caixa de vi blanc DO Catalunya Km0,20241104,,4.5L,https://www.compraonline.bonpreuesclat.cat/products/ramon-roqueta-caixa-de-vi-blanc-do-catalunya-km0/69190
Celler,Vins,Blancs,DO Catalunya,,CONDE DE CARALT Caixa de vi blanc DO Catalunya Km0,20241104,,4.5L,https://www.compraonline.bonpreuesclat.cat/products/conde-de-caralt-caixa-de-vi-blanc-do-catalunya-km0/57462
Celler,Vins,Blancs,DO Catalunya,,RAMON ROQUETA Caixa de vi blanc Garnatxa Blanca DO Catalunya Km0,20241104,,4.5L,https://www.compraonline.bonpreuesclat.cat/products/ramon-roqueta-caixa-de-vi-blanc-garnatxa-blanca-do-catalunya-km0/69199
Celler,Vins,Blancs,DO Catalunya,,BACH Caixa de vi blanc DO Catalunya Km0,20241104,,4.5L,https://www.compraonline.bonpreuesclat.cat/products/bach-caixa-de-vi-blanc-do-catalunya-km0/76449
Celler,Vins,Blancs,DO Catalunya,,TERRA CALIDA Caixa de vi blanc DO Catalunya Km0,20241104,,4.5L,https://www.compraonline.bonpreuesclat.cat/products/terra-càlida-caixa-de-vi-blanc-do-catalunya-km0/76485
Celler,Vins,Blancs,DO Catalunya,,VINYA DEL MAR Vi blanc semi dolc DO Catalunya,20241104,1.99,0.75L,https://www.compraonline.bonpreuesclat.cat/products/vinya-del-mar-vi-blanc-semi-dolç-do-catalunya/07015
Celler,Vins,Blancs,DO Catalunya,,VINYA DEL MAR Vi blanc sec DO Catalunya,20241104,1.99,0.75L,https://www.compraonline.bonpreuesclat.cat/products/vinya-del-mar-vi-blanc-sec-do-catalunya/22669
Celler,Vins,Blancs,DO Catalunya,,VINA SOL Vi blanc DO Catalunya ecologic Km0,20241104,5.89,0.75L,https://www.compraonline.bonpreuesclat.cat/products/viña-sol-vi-blanc-do-catalunya-ecològic-km0/01274
Celler,Vins,Blancs,DO Catalunya,,CASTELL MARMERALT Vi blanc DO Catalunya Km0,20241104,2.39,0.75L,https://www.compraonline.bonpreuesclat.cat/products/castell-marmeralt-vi-blanc-do-catalunya-km0/81115
Celler,Vins,Blancs,DO Catalunya,,TERRA CALIDA Vi blanc DO Catalunya Km0,20241104,4.99,0.75L,https://www.compraonline.bonpreuesclat.cat/products/terra-càlida-vi-blanc-do-catalunya-km0/80411
Celler,Vins,Blancs,DO Catalunya,,CONDE DE CARALT Vi blanc DO Catalunya Km0,20241104,4.29,0.75L,https://www.compraonline.bonpreuesclat.cat/products/conde-de-caralt-vi-blanc-do-catalunya-km0/26927
Celler,Vins,Blancs,DO Catalunya,,RAMON ROQUETA Vi blanc Garnatxa Blanca DO Catalunya Km0,20241104,5.99,0.75L,https://www.compraonline.bonpreuesclat.cat/products/ramon-roqueta-vi-blanc-garnatxa-blanca-do-catalunya-km0/63096
Celler,Vins,Blancs,DO Catalunya,,RAMON ROQUETA Vi blanc Catalunya Chardonnay Km0,20241104,5.99,0.75L,https://www.compraonline.bonpreuesclat.cat/products/ramon-roqueta-vi-blanc-catalunya-chardonnay-km0/29453
Celler,Vins,Blancs,DO Catalunya,,BACH Vi blanc DO Catalunya Km0,20241104,5.95,0.75L,https://www.compraonline.bonpreuesclat.cat/products/bach-vi-blanc-do-catalunya-km0/84005
Celler,Vins,Blancs,DO Catalunya,,CAPVESPRE Vi blanc DO Conca de Barbera Km0,20241104,5.29,0.75L,https://www.compraonline.bonpreuesclat.cat/products/capvespre-vi-blanc-do-conca-de-barberà-km0/76977
Celler,Vins,Blancs,DO Emporda,,JARDINS Vi blanc DO Catalunya Km0,20241104,4.99,0.75L,https://www.compraonline.bonpreuesclat.cat/products/jardins-vi-blanc-do-catalunya-km0/84733
Celler,Vins,Blancs,DO Emporda,,INDISPENSABLE Vi blanc DO Emporda Km0,20241104,5.95,0.75L,https://www.compraonline.bonpreuesclat.cat/products/indispensable-vi-blanc-do-empordà-km0/26576
Celler,Vins,Blancs,DO Emporda,,SINOLS Vi blanc DO Emporda Km0,20241104,5.45,0.75L,https://www.compraonline.bonpreuesclat.cat/products/sinols-vi-blanc-do-empordà-km0/58469
Celler,Vins,Blancs,DO Emporda,,CIGONYES Vi blanc DO Emporda Km0,20241104,8.25,0.75L,https://www.compraonline.bonpreuesclat.cat/products/cigonyes-vi-blanc-do-empordà-km0/46010
Celler,Vins,Blancs,DO Emporda,,BLANC DE BLANCS Caixa de vi blanc DO Catalunya Km0,20241104,,4.5L,https://www.compraonline.bonpreuesclat.cat/products/blanc-de-blancs-caixa-de-vi-blanc-do-catalunya-km0/27074
Celler,Vins,Blancs,DO Emporda,,MASIA OLIVEDA Vi blanc DO Emporda Km0,20241104,4.29,0.75L,https://www.compraonline.bonpreuesclat.cat/products/masia-oliveda-vi-blanc-do-empordà-km0/17102
Celler,Vins,Blancs,DO Emporda,,PERELADA Caixa de vi blanc DO Catalunya Km0,20241104,,4.5L,https://www.compraonline.bonpreuesclat.cat/products/perelada-caixa-de-vi-blanc-do-catalunya-km0/06453
Celler,Vins,Blancs,DO Emporda,,INDISPENSABLE Caixa de vi blanc DO Emporda Km0,20241104,,4.5L,https://www.compraonline.bonpreuesclat.cat/products/indispensable-caixa-de-vi-blanc-do-empordà-km0/17719
Celler,Vins,Blancs,DO Emporda,,MASIA OLIVEDA Caixa de vi blanc DO Emporda Km0,20241104,,4.5L,https://www.compraonline.bonpreuesclat.cat/products/masia-oliveda-caixa-de-vi-blanc-do-empordà-km0/00500
Celler,Vins,Blancs,DO Emporda,,CLOS DE LES DOMINES Caixa de vi blanc DO Emporda Km0,20241104,,4.5L,https://www.compraonline.bonpreuesclat.cat/products/clos-de-les-dòmines-caixa-de-vi-blanc-do-empordà-km0/78096
Celler,Vins,Blancs,DO Emporda,,BLANC DE BLANCS Vi blanc DO Catalunya Km0,20241104,3.95,0.75L,https://www.compraonline.bonpreuesclat.cat/products/blanc-de-blancs-vi-blanc-do-catalunya-km0/66577
Celler,Vins,Blancs,DO Emporda,,LA VINYETA Vi blanc DO Emporda Km0,20241104,7.99,0.75L,https://www.compraonline.bonpreuesclat.cat/products/la-vinyeta-vi-blanc-do-empordà-km0/30323
Celler,Vins,Blancs,DO Emporda,,ORIOL Vi blanc DO Emporda Km0,20241104,7.49,0.75L,https://www.compraonline.bonpreuesclat.cat/products/oriol-vi-blanc-do-empordà-km0/32988
Celler,Vins,Blancs,DO Emporda,,DINARELLS Vi blanc DO Emporda,20241104,4.75,0.75L,https://www.compraonline.bonpreuesclat.cat/products/dinarells-vi-blanc-do-empordà/62132
Celler,Vins,Blancs,DO Emporda,,LA BESTIA BLANC Vi blanc D.O Emporda Km0,20241104,7.45,0.75L,https://www.compraonline.bonpreuesclat.cat/products/la-bèstia-blanc-vi-blanc-d-o-empordà-km0/57754
Celler,Vins,Blancs,DO Emporda,,CLOS DE LES DOMINES Vi blanc Barrica DO Emporda Km0,20241104,11.95,0.75L,https://www.compraonline.bonpreuesclat.cat/products/clos-de-les-dòmines-vi-blanc-barrica-do-empordà-km0/09742
Celler,Vins,Blancs,DO Emporda,,PUNTILS Vi blanc DO Emporda Km0,20241104,6.75,0.75L,https://www.compraonline.bonpreuesclat.cat/products/puntils-vi-blanc-do-empordà-km0/62182
