Category,Subcategory_1,Subcategory_2,Subcategory_3,Subcategory_4,Product Name,Date,Price,Quantity (kg|L),URL
Lactics i ous,Postres,Altres postres,,,PERALADA Pannacotta Km0,20241104,2.29,2 x 0.1kg,https://www.compraonline.bonpreuesclat.cat/products/peralada-pannacotta-km0/47646
Lactics i ous,Postres,Altres postres,,,TERRA I TAST Crema catalana,20241104,1.45,0.11kg,https://www.compraonline.bonpreuesclat.cat/products/terra-i-tast-crema-catalana/11453
Lactics i ous,Postres,Altres postres,,,DHUL Tocinets de cel,20241104,2.19,2 x 0.1kg,https://www.compraonline.bonpreuesclat.cat/products/dhul-tocinets-de-cel/49752
Lactics i ous,Postres,Altres postres,,,DOLSY Crema proteica de xocolata,20241104,1.85,4 x 0.125kg,https://www.compraonline.bonpreuesclat.cat/products/dolsy-crema-proteica-de-xocolata/97905
Lactics i ous,Postres,Altres postres,,,TERRA TAST Recuit de vaca ecologic,20241104,1.05,0.14kg,https://www.compraonline.bonpreuesclat.cat/products/terra-tast-recuit-de-vaca-ecològic/65305
Lactics i ous,Postres,Altres postres,,,MASGRAU Pannacotta de mango,20241104,1.95,2 x 0.11kg,https://www.compraonline.bonpreuesclat.cat/products/masgrau-pannacotta-de-mango/60542
Lactics i ous,Postres,Altres postres,,,PERALADA Crema de xocolata Km0,20241104,2.29,2 x 0.055kg,https://www.compraonline.bonpreuesclat.cat/products/peralada-crema-de-xocolata-km0/65593
Lactics i ous,Postres,Altres postres,,,GILDO E MARIA Tiramisu,20241104,5.75,0.5kg,https://www.compraonline.bonpreuesclat.cat/products/gildo-e-maria-tiramisú/07781
Lactics i ous,Postres,Altres postres,,,PERALADA Crema de pastis de formatge Km0,20241104,2.29,2 x 0.11kg,https://www.compraonline.bonpreuesclat.cat/products/peralada-crema-de-pastís-de-formatge-km0/35833
Lactics i ous,Postres,Altres postres,,,PERALADA Tiramisu Km0,20241104,2.29,2 x 0.11kg,https://www.compraonline.bonpreuesclat.cat/products/peralada-tiramisú-km0/35590
Lactics i ous,Postres,Altres postres,,,NESTLE Postre lactic de llimona i galeta,20241104,1.09,0.16kg,https://www.compraonline.bonpreuesclat.cat/products/nestlé-postre-làctic-de-llimona-i-galeta/67965
Lactics i ous,Postres,Altres postres,,,LA FAGEDA Crema catalana Origens,20241104,3.49,4 x 0.125kg,https://www.compraonline.bonpreuesclat.cat/products/la-fageda-crema-catalana-origens/66791
Lactics i ous,Postres,Altres postres,,,KAIKU Producte vegetal d'ametlla amb vainilla,20241104,2.49,0.35kg,https://www.compraonline.bonpreuesclat.cat/products/kaiku-producte-vegetal-d-ametlla-amb-vainilla/90969
Lactics i ous,Iogurts,Iogurt natural,Ensucrats,,LA FAGEDA Iogurt natural amb sucre de canya,20241104,1.75,4 x 0.125kg,https://www.compraonline.bonpreuesclat.cat/products/la-fageda-iogurt-natural-amb-sucre-de-canya/03879
Lactics i ous,Iogurts,Iogurt natural,Ensucrats,,GRANJA ARMENGOL Iogurt natural ensucrat Km0,20241104,0.45,0.125kg,https://www.compraonline.bonpreuesclat.cat/products/granja-armengol-iogurt-natural-ensucrat-km0/15019
Lactics i ous,Iogurts,Iogurt natural,Ensucrats,,DANONE Iogurt natural ensucrat,20241104,1.99,8 x 0.12kg,https://www.compraonline.bonpreuesclat.cat/products/danone-iogurt-natural-ensucrat/14308
Lactics i ous,Iogurts,Iogurt natural,Ensucrats,,GERVAIS Iogurt natural ensucrat,20241104,1.55,8 x 0.12kg,https://www.compraonline.bonpreuesclat.cat/products/gervais-iogurt-natural-ensucrat/57290
Lactics i ous,Iogurts,Iogurt natural,Ensucrats,,DANONE Iogurt natural ensucrat,20241104,1.0,4 x 0.12kg,https://www.compraonline.bonpreuesclat.cat/products/danone-iogurt-natural-ensucrat/14306
Lactics i ous,Iogurts,Iogurt natural,Sense sucre,,EL PASTORET Iogurt natural artesa,20241104,2.29,0.5kg,https://www.compraonline.bonpreuesclat.cat/products/el-pastoret-iogurt-natural-artesà/83814
Lactics i ous,Iogurts,Iogurt natural,Sense sucre,,LA FAGEDA Iogurt natural,20241104,1.99,4 x 0.125kg,https://www.compraonline.bonpreuesclat.cat/products/la-fageda-iogurt-natural/59338
Lactics i ous,Iogurts,Iogurt natural,Sense sucre,,GRANJA ARMENGOL Iogurt natural Km0,20241104,0.45,0.125kg,https://www.compraonline.bonpreuesclat.cat/products/granja-armengol-iogurt-natural-km0/14996
Lactics i ous,Iogurts,Iogurt natural,Sense sucre,,DANONE Iogurt natural,20241104,1.99,8 x 0.12kg,https://www.compraonline.bonpreuesclat.cat/products/danone-iogurt-natural/14309
Lactics i ous,Iogurts,Iogurt natural,Sense sucre,,GERVAIS Iogurt natural,20241104,1.55,8 x 0.12kg,https://www.compraonline.bonpreuesclat.cat/products/gervais-iogurt-natural/57287
Lactics i ous,Iogurts,Iogurt natural,Sense sucre,,LA FAGEDA Iogurt natural,20241104,2.19,4 x 0.125kg,https://www.compraonline.bonpreuesclat.cat/products/la-fageda-iogurt-natural/70024
Lactics i ous,Iogurts,Iogurt natural,Sense sucre,,DANONE Iogurt natural,20241104,1.0,4 x 0.12kg,https://www.compraonline.bonpreuesclat.cat/products/danone-iogurt-natural/14305
Lactics i ous,Iogurts,Iogurt natural,Sense sucre,,GRANJA ARMENGOL Iogurt natural cremos Km0,20241104,1.39,0.5kg,https://www.compraonline.bonpreuesclat.cat/products/granja-armengol-iogurt-natural-cremós-km0/59289
Lactics i ous,Iogurts,Iogurt natural,Sense sucre,,GERVAIS Iogurt natural,20241104,0.79,4 x 0.12kg,https://www.compraonline.bonpreuesclat.cat/products/gervais-iogurt-natural/57286
Lactics i ous,Iogurts,Iogurt natural,Sense sucre,,BONPREU Iogurt natural ecologic,20241104,1.99,4 x 0.12kg,https://www.compraonline.bonpreuesclat.cat/products/bonpreu-iogurt-natural-ecològic/23666
Lactics i ous,Iogurts,Iogurt natural,Sense sucre,,EL PASTORET Iogurt artesa ecologic natural,20241104,2.99,0.5kg,https://www.compraonline.bonpreuesclat.cat/products/el-pastoret-iogurt-artesà-ecològic-natural/26435
Lactics i ous,Iogurts,Iogurt natural,Sense sucre,,CAN CORDER Iogurt natural Km0,20241104,1.59,2 x 0.125kg,https://www.compraonline.bonpreuesclat.cat/products/can-corder-iogurt-natural-km0/68816
Lactics i ous,Iogurts,Iogurt natural,Sense sucre,,LOGISMOSE Producte lactic SKYR natural,20241104,2.99,0.48kg,https://www.compraonline.bonpreuesclat.cat/products/logismose-producte-làctic-skyr-natural/95424
Lactics i ous,Iogurts,Iogurt natural,Sense sucre,,MOGENT Iogurt natural de cabra Km0,20241104,1.95,2 x 0.125kg,https://www.compraonline.bonpreuesclat.cat/products/mogent-iogurt-natural-de-cabra-km0/38160
Lactics i ous,Iogurts,Iogurt natural,Sense sucre,,LACTICS FOIX Iogurt natural Km0,20241104,0.49,0.125kg,https://www.compraonline.bonpreuesclat.cat/products/làctics-foix-iogurt-natural-km0/63983
Lactics i ous,Iogurts,Iogurt natural,Sense sucre,,LA POBLA Iogurt natural Km0,20241104,1.29,2 x 0.125kg,https://www.compraonline.bonpreuesclat.cat/products/la-pobla-iogurt-natural-km0/60851
Lactics i ous,Iogurts,Iogurt natural,Sense sucre,,ECOFRANCH Iogurt natural ecologic,20241104,1.7,2 x 0.125kg,https://www.compraonline.bonpreuesclat.cat/products/ecofranch-iogurt-natural-ecològic/63143
Lactics i ous,Iogurts,Iogurt natural,Sense sucre,,PERALADA Iogurt natural ecologic Km0,20241104,1.79,2 x 0.125kg,https://www.compraonline.bonpreuesclat.cat/products/peralada-iogurt-natural-ecològic-km0/00014
Lactics i ous,Iogurts,Iogurts de gustos i fruites,,,LA FAGEDA Iogurt amb gust de maduixa,20241104,1.99,4 x 0.125kg,https://www.compraonline.bonpreuesclat.cat/products/la-fageda-iogurt-amb-gust-de-maduixa/59340
Lactics i ous,Iogurts,Iogurts de gustos i fruites,,,LA FAGEDA Iogurt amb gust de llimona,20241104,1.99,4 x 0.125kg,https://www.compraonline.bonpreuesclat.cat/products/la-fageda-iogurt-amb-gust-de-llimona/59341
Lactics i ous,Iogurts,Iogurts de gustos i fruites,,,GRANJA ARMENGOL Iogurt amb gust de maduixa Km0,20241104,0.45,0.125kg,https://www.compraonline.bonpreuesclat.cat/products/granja-armengol-iogurt-amb-gust-de-maduixa-km0/05620
Lactics i ous,Iogurts,Iogurts de gustos i fruites,,,DANONE Iogurt amb gust de maduixa,20241104,1.0,4 x 0.12kg,https://www.compraonline.bonpreuesclat.cat/products/danone-iogurt-amb-gust-de-maduixa/00800
Lactics i ous,Iogurts,Iogurts de gustos i fruites,,,DANONE Iogurt amb gust de coco,20241104,1.0,4 x 0.12kg,https://www.compraonline.bonpreuesclat.cat/products/danone-iogurt-amb-gust-de-coco/14312
Lactics i ous,Iogurts,Iogurts de gustos i fruites,,,LA FAGEDA Iogurt amb gust de platan,20241104,1.99,4 x 0.125kg,https://www.compraonline.bonpreuesclat.cat/products/la-fageda-iogurt-amb-gust-de-plàtan/59423
Lactics i ous,Iogurts,Iogurts de gustos i fruites,,,DANONE Iogurt amb gust de macedonia,20241104,1.0,4 x 0.12kg,https://www.compraonline.bonpreuesclat.cat/products/danone-iogurt-amb-gust-de-macedònia/14319
Lactics i ous,Iogurts,Iogurts de gustos i fruites,,,ACTIVIA Iogurt cremos amb gust de llima i llimona,20241104,2.0,4 x 0.115kg,https://www.compraonline.bonpreuesclat.cat/products/activia-iogurt-cremós-amb-gust-de-llima-i-llimona/07828
Lactics i ous,Iogurts,Iogurts de gustos i fruites,,,GERVAIS Iogurt amb gust de macedonia i maduixa,20241104,1.59,8 x 0.12kg,https://www.compraonline.bonpreuesclat.cat/products/gervais-iogurt-amb-gust-de-macedònia-i-maduixa/57302
Lactics i ous,Iogurts,Iogurts de gustos i fruites,,,DANONE Iogurt amb gust de llimona,20241104,1.0,4 x 0.12kg,https://www.compraonline.bonpreuesclat.cat/products/danone-iogurt-amb-gust-de-llimona/14315
Lactics i ous,Iogurts,Iogurts de gustos i fruites,,,"DANONE Iogurt amb gust de galeta, macedonia, maduixa i llimona",20241104,1.99,8 x 0.12kg,https://www.compraonline.bonpreuesclat.cat/products/danone-iogurt-amb-gust-de-galeta-macedònia-maduixa-i-llimona/66020
Lactics i ous,Iogurts,Iogurts de gustos i fruites,,,"DANONE Iogurt amb gust de coco, maduixa, macedonia, fruits del bosc",20241104,1.99,8 x 0.12kg,https://www.compraonline.bonpreuesclat.cat/products/danone-iogurt-amb-gust-de-coco-maduixa-macedònia-fruits-del-bosc/06040
Lactics i ous,Iogurts,Iogurts de gustos i fruites,,,GERVAIS Iogurt amb gust de llimona,20241104,0.8,4 x 0.12kg,https://www.compraonline.bonpreuesclat.cat/products/gervais-iogurt-amb-gust-de-llimona/57295
Lactics i ous,Iogurts,Iogurts de gustos i fruites,,,DANONE Iogurt amb gust de platan,20241104,1.0,4 x 0.12kg,https://www.compraonline.bonpreuesclat.cat/products/danone-iogurt-amb-gust-de-plàtan/14316
Lactics i ous,Iogurts,Iogurts de gustos i fruites,,,YOPRO Postres lacties Pudding d'avellana i xocolata,20241104,1.79,0.18kg,https://www.compraonline.bonpreuesclat.cat/products/yopro-postres-làcties-pudding-d-avellana-i-xocolata/47090
Lactics i ous,Iogurts,Iogurts de gustos i fruites,,,DANONE Iogurt amb gust de galeta,20241104,1.0,4 x 0.12kg,https://www.compraonline.bonpreuesclat.cat/products/danone-iogurt-amb-gust-de-galeta/49529
Lactics i ous,Iogurts,Iogurts de gustos i fruites,,,YOPRO Postres lacties Pudding de vainilla,20241104,1.79,0.18kg,https://www.compraonline.bonpreuesclat.cat/products/yopro-postres-làcties-pudding-de-vainilla/64476
Lactics i ous,Iogurts,Iogurts de gustos i fruites,,,GRANJA ARMENGOL Iogurt bifidus amb gust de vainilla Km0,20241104,0.75,0.125kg,https://www.compraonline.bonpreuesclat.cat/products/granja-armengol-iogurt-bífidus-amb-gust-de-vainilla-km0/55969
Lactics i ous,Iogurts,Iogurts de gustos i fruites,,,NESTLE YAOS Iogurt grec amb gust de llima i llimona,20241104,1.29,4 x 0.115L,https://www.compraonline.bonpreuesclat.cat/products/nestlé-yaos-iogurt-grec-amb-gust-de-llima-i-llimona/86993
Lactics i ous,Iogurts,Iogurts de gustos i fruites,,,DANONE Postres proteic amb maduixa,20241104,1.99,4 x 0.1kg,https://www.compraonline.bonpreuesclat.cat/products/danone-postres-proteic-amb-maduixa/45744
Lactics i ous,Iogurts,Iogurts de gustos i fruites,,,LA FAGEDA Iogurt amb gust de fruites del bosc,20241104,1.99,4 x 0.125kg,https://www.compraonline.bonpreuesclat.cat/products/la-fageda-iogurt-amb-gust-de-fruites-del-bosc/56858
Lactics i ous,Iogurts,Iogurts de gustos i fruites,,,DANONE Postres proteic de stracciatella,20241104,1.99,4 x 0.105kg,https://www.compraonline.bonpreuesclat.cat/products/danone-postres-proteic-de-stracciatella/45522
Lactics i ous,Iogurts,Iogurts de gustos i fruites,,,ACTIVIA Iogurt cremos amb gust de maduixa,20241104,2.0,4 x 0.115kg,https://www.compraonline.bonpreuesclat.cat/products/activia-iogurt-cremós-amb-gust-de-maduixa/52524
Lactics i ous,Iogurts,Iogurts de gustos i fruites,,,CAN CORDER Iogurt amb maduixa Km0,20241104,1.69,2 x 0.125kg,https://www.compraonline.bonpreuesclat.cat/products/can-corder-iogurt-amb-maduixa-km0/68886
Lactics i ous,Iogurts,Iogurts de gustos i fruites,,,NESTLE YAOS Iogurt grec de coco Yaos,20241104,1.49,4 x 0.115kg,https://www.compraonline.bonpreuesclat.cat/products/nestlé-yaos-iogurt-grec-de-coco-yaos/03380
Lactics i ous,Iogurts,Iogurts de gustos i fruites,,,LA FAGEDA Iogurt amb gust de pressec,20241104,1.99,4 x 0.125kg,https://www.compraonline.bonpreuesclat.cat/products/la-fageda-iogurt-amb-gust-de-préssec/05603
Lactics i ous,Iogurts,Iogurts de gustos i fruites,,,DANONE Iogurt amb gust de fruits del bosc,20241104,1.0,4 x 0.12kg,https://www.compraonline.bonpreuesclat.cat/products/danone-iogurt-amb-gust-de-fruits-del-bosc/49531
Lactics i ous,Iogurts,Iogurts de gustos i fruites,,,GERVAIS Iogurt amb gust de maduixa,20241104,0.8,4 x 0.12kg,https://www.compraonline.bonpreuesclat.cat/products/gervais-iogurt-amb-gust-de-maduixa/57294
Lactics i ous,Iogurts,Iogurts de gustos i fruites,,,CAN CORDER Iogurt amb llimona Km0,20241104,1.69,2 x 0.125kg,https://www.compraonline.bonpreuesclat.cat/products/can-corder-iogurt-amb-llimona-km0/68888
Lactics i ous,Iogurts,Iogurts de gustos i fruites,,,LA LECHERA Iogurt amb maduixes,20241104,1.39,2 x 0.125kg,https://www.compraonline.bonpreuesclat.cat/products/la-lechera-iogurt-amb-maduixes/30567
Lactics i ous,Iogurts,Iogurts desnatats i 0%,Naturals,,ACTIVIA Iogurt natural 0%,20241104,3.59,8 x 0.12kg,https://www.compraonline.bonpreuesclat.cat/products/activia-iogurt-natural-0/20042
Lactics i ous,Iogurts,Iogurts desnatats i 0%,Naturals,,YOPRO Postres lacties natural,20241104,2.69,2 x 0.16kg,https://www.compraonline.bonpreuesclat.cat/products/yopro-postres-làcties-natural/08604
Lactics i ous,Iogurts,Iogurts desnatats i 0%,Naturals,,ACTIVIA Iogurt natural 0%,20241104,2.0,4 x 0.12kg,https://www.compraonline.bonpreuesclat.cat/products/activia-iogurt-natural-0/30215
Lactics i ous,Iogurts,Iogurts desnatats i 0%,Naturals,,LA FAGEDA Iogurt natural desnatat,20241104,2.05,4 x 0.125kg,https://www.compraonline.bonpreuesclat.cat/products/la-fageda-iogurt-natural-desnatat/59339
Lactics i ous,Iogurts,Iogurts desnatats i 0%,Naturals,,GRANJA ARMENGOL Iogurt desnatat natural Km0,20241104,0.45,0.125kg,https://www.compraonline.bonpreuesclat.cat/products/granja-armengol-iogurt-desnatat-natural-km0/05614
Lactics i ous,Iogurts,Iogurts desnatats i 0%,Naturals,,LA FAGEDA Iogurt natural desnatat sense lactosa,20241104,2.29,4 x 0.125L,https://www.compraonline.bonpreuesclat.cat/products/la-fageda-iogurt-natural-desnatat-sense-lactosa/46106
Lactics i ous,Iogurts,Iogurts desnatats i 0%,Naturals,,GRANJA ARMENGOL Iogurt desnatat cremos Km0,20241104,1.25,0.5kg,https://www.compraonline.bonpreuesclat.cat/products/granja-armengol-iogurt-desnatat-cremós-km0/21677
Lactics i ous,Iogurts,Iogurts desnatats i 0%,Naturals,,VITALINEA Iogurt desnatat natural,20241104,1.99,4 x 0.12kg,https://www.compraonline.bonpreuesclat.cat/products/vitalinea-iogurt-desnatat-natural/14337
Lactics i ous,Iogurts,Iogurts desnatats i 0%,Naturals,,DANONE Iogurt desnatat proteic natural,20241104,1.99,4 x 0.105kg,https://www.compraonline.bonpreuesclat.cat/products/danone-iogurt-desnatat-proteic-natural/45648
Lactics i ous,Iogurts,Iogurts desnatats i 0%,Naturals,,EL PASTORET Iogurt artesa ecologic natural,20241104,2.99,0.5kg,https://www.compraonline.bonpreuesclat.cat/products/el-pastoret-iogurt-artesà-ecològic-natural/26435
Lactics i ous,Iogurts,Iogurts desnatats i 0%,Naturals,,ACTIVIA Iogurt natural Zerooo,20241104,2.49,4 x 0.12kg,https://www.compraonline.bonpreuesclat.cat/products/activia-iogurt-natural-zerooo/28537
Lactics i ous,Iogurts,Iogurts desnatats i 0%,Naturals,,LA TORRE Iogurt desnatat Km0,20241104,1.15,2 x 0.125kg,https://www.compraonline.bonpreuesclat.cat/products/la-torre-iogurt-desnatat-km0/08008
Lactics i ous,Iogurts,Iogurts desnatats i 0%,Naturals,,LACTICS FOIX Iogurt natural desnatat Km0,20241104,0.49,0.125kg,https://www.compraonline.bonpreuesclat.cat/products/lactics-foix-iogurt-natural-desnatat-km0/53753
Lactics i ous,Iogurts,Iogurts desnatats i 0%,Naturals,,LA POBLA Iogurt amb bifidus desnatat Km0,20241104,1.29,2 x 0.125kg,https://www.compraonline.bonpreuesclat.cat/products/la-pobla-iogurt-amb-bífidus-desnatat-km0/60904
Lactics i ous,Iogurts,Iogurts desnatats i 0%,Naturals,,LA REULA Iogurt desnatat ecologic Km0,20241104,0.75,0.125kg,https://www.compraonline.bonpreuesclat.cat/products/la-reula-iogurt-desnatat-ecològic-km0/12287
Lactics i ous,Iogurts,Iogurts desnatats i 0%,Naturals,,ECOFRANCH Iogurt desnatat ecologic,20241104,1.7,2 x 0.125kg,https://www.compraonline.bonpreuesclat.cat/products/ecofranch-iogurt-desnatat-ecològic/63156
Lactics i ous,Iogurts,Iogurts desnatats i 0%,Naturals edulcorats,,ACTIVIA Iogurt natural desnatat edulcorat amb probiotics,20241104,3.59,8 x 0.12kg,https://www.compraonline.bonpreuesclat.cat/products/activia-iogurt-natural-desnatat-edulcorat-amb-probiòtics/67295
Lactics i ous,Iogurts,Iogurts desnatats i 0%,Naturals edulcorats,,GERVAIS Iogurt desnatat edulcorat,20241104,0.79,4 x 0.12kg,https://www.compraonline.bonpreuesclat.cat/products/gervais-iogurt-desnatat-edulcorat/57312
Lactics i ous,Iogurts,Iogurts desnatats i 0%,Naturals edulcorats,,VITALINEA Iogurt cremos natural edulcorat,20241104,2.49,4 x 0.12kg,https://www.compraonline.bonpreuesclat.cat/products/vitalinea-iogurt-cremós-natural-edulcorat/28427
Lactics i ous,Iogurts,Iogurts desnatats i 0%,Sabors,,YOPRO Postres lacties amb gust de stracciatella,20241104,2.69,2 x 0.16kg,https://www.compraonline.bonpreuesclat.cat/products/yopro-postres-làcties-amb-gust-de-stracciatella/52499
Lactics i ous,Iogurts,Iogurts desnatats i 0%,Sabors,,YOPRO Postres lacties amb gust de maduixa,20241104,2.69,2 x 0.16kg,https://www.compraonline.bonpreuesclat.cat/products/yopro-postres-làcties-amb-gust-de-maduixa/60088
Lactics i ous,Iogurts,Iogurts desnatats i 0%,Sabors,,YOPRO Postres lacties Pudding de xocolata,20241104,1.79,0.18kg,https://www.compraonline.bonpreuesclat.cat/products/yopro-postres-làcties-pudding-de-xocolata/66972
Lactics i ous,Iogurts,Iogurts desnatats i 0%,Sabors,,ACTIVIA Iogurt amb pressec 0%,20241104,2.49,4 x 0.12kg,https://www.compraonline.bonpreuesclat.cat/products/activia-iogurt-amb-préssec-0/07803
Lactics i ous,Iogurts,Iogurts desnatats i 0%,Sabors,,LA FAGEDA Iogurt desnatat de llimona,20241104,2.05,4 x 0.125kg,https://www.compraonline.bonpreuesclat.cat/products/la-fageda-iogurt-desnatat-de-llimona/59421
Lactics i ous,Iogurts,Iogurts desnatats i 0%,Sabors,,LA FAGEDA Iogurt desnatat de maduixa,20241104,2.05,4 x 0.125kg,https://www.compraonline.bonpreuesclat.cat/products/la-fageda-iogurt-desnatat-de-maduixa/22799
Lactics i ous,Iogurts,Iogurts desnatats i 0%,Sabors,,DANONE Postres proteic amb maduixa,20241104,1.99,4 x 0.1kg,https://www.compraonline.bonpreuesclat.cat/products/danone-postres-proteic-amb-maduixa/45744
Lactics i ous,Iogurts,Iogurts desnatats i 0%,Sabors,,DANONE Postres proteic de stracciatella,20241104,1.99,4 x 0.105kg,https://www.compraonline.bonpreuesclat.cat/products/danone-postres-proteic-de-stracciatella/45522
Lactics i ous,Iogurts,Iogurts desnatats i 0%,Sabors,,ACTIVIA Iogurt cremos amb gust de fruites silvestres 0%,20241104,2.0,4 x 0.115kg,https://www.compraonline.bonpreuesclat.cat/products/activia-iogurt-cremós-amb-gust-de-fruites-silvestres-0/07130
Lactics i ous,Iogurts,Iogurts desnatats i 0%,Sabors,,VITALINEA Iogurt desnatat de llimona,20241104,1.99,4 x 0.12kg,https://www.compraonline.bonpreuesclat.cat/products/vitalinea-iogurt-desnatat-de-llimona/14340
Lactics i ous,Iogurts,Iogurts desnatats i 0%,Sabors,,VITALINEA Iogurt desnatat de maduixa,20241104,1.99,4 x 0.12kg,https://www.compraonline.bonpreuesclat.cat/products/vitalinea-iogurt-desnatat-de-maduixa/14338
Lactics i ous,Iogurts,Iogurts desnatats i 0%,Sabors,,ACTIVIA Iogurt amb pinya 0%,20241104,2.49,4 x 0.12kg,https://www.compraonline.bonpreuesclat.cat/products/activia-iogurt-amb-pinya-0/68632
Lactics i ous,Iogurts,Iogurts desnatats i 0%,Sabors,,ACTIVIA Iogurt cremos amb gust de mango 0%,20241104,2.0,4 x 0.115kg,https://www.compraonline.bonpreuesclat.cat/products/activia-iogurt-cremós-amb-gust-de-mango-0/07160
Lactics i ous,Iogurts,Iogurts desnatats i 0%,Sabors,,VITALINEA Iogurt amb gust de fruits del bosc 0%,20241104,1.99,4 x 0.12kg,https://www.compraonline.bonpreuesclat.cat/products/vitalinea-iogurt-amb-gust-de-fruits-del-bosc-0/05372
Lactics i ous,Iogurts,Iogurts desnatats i 0%,Sabors,,ACTIVIA Iogurt amb kiwi,20241104,2.49,4 x 0.12kg,https://www.compraonline.bonpreuesclat.cat/products/activia-iogurt-amb-kiwi/29386
Lactics i ous,Iogurts,Iogurts desnatats i 0%,Sabors,,ACTIVIA Iogurt amb prunes 0%,20241104,2.49,4 x 0.12kg,https://www.compraonline.bonpreuesclat.cat/products/activia-iogurt-amb-prunes-0/68634
Lactics i ous,Iogurts,Iogurts desnatats i 0%,Sabors,,ACTIVIA Iogurt amb xia i ametlles 0%,20241104,2.79,4 x 0.115kg,https://www.compraonline.bonpreuesclat.cat/products/activia-iogurt-amb-xia-i-ametlles-0/67312
Lactics i ous,Iogurts,Iogurts desnatats i 0%,Sabors,,LA TORRE Iogurt desnatat de coco i pinya Km0,20241104,1.35,2 x 0.125kg,https://www.compraonline.bonpreuesclat.cat/products/la-torre-iogurt-desnatat-de-coco-i-pinya-km0/10372
Lactics i ous,Iogurts,Iogurts desnatats i 0%,Sabors,,LA TORRE Iogurt desnatat de lima i llimona Km0,20241104,1.35,2 x 0.125kg,https://www.compraonline.bonpreuesclat.cat/products/la-torre-iogurt-desnatat-de-lima-i-llimona-km0/06747
Lactics i ous,Iogurts,Iogurts desnatats i 0%,Amb fruites i cereals,,GERVAIS Iogurt desnatat de maduixa amb trossos,20241104,1.29,4 x 0.12kg,https://www.compraonline.bonpreuesclat.cat/products/gervais-iogurt-desnatat-de-maduixa-amb-trossos/80044
Lactics i ous,Iogurts,Iogurts desnatats i 0%,Amb fruites i cereals,,GERVAIS Iogurt desnatat de pressec amb trossos,20241104,1.29,4 x 0.12kg,https://www.compraonline.bonpreuesclat.cat/products/gervais-iogurt-desnatat-de-préssec-amb-trossos/80059
Lactics i ous,Iogurts,Iogurts desnatats i 0%,Amb fruites i cereals,,ACTIVIA Iogurt amb llima i llimona 0%,20241104,2.49,4 x 0.12kg,https://www.compraonline.bonpreuesclat.cat/products/activia-iogurt-amb-llima-i-llimona-0/07710
Lactics i ous,Iogurts,Iogurts desnatats i 0%,Amb fruites i cereals,,ACTIVIA Iogurt amb musli 0%,20241104,2.79,4 x 0.115kg,https://www.compraonline.bonpreuesclat.cat/products/activia-iogurt-amb-musli-0/80219
Lactics i ous,Iogurts,Iogurts desnatats i 0%,Amb fruites i cereals,,"ACTIVIA Iogurt amb civada, nous i poma",20241104,2.79,4 x 0.115kg,https://www.compraonline.bonpreuesclat.cat/products/activia-iogurt-amb-civada-nous-i-poma/54587
Lactics i ous,Iogurts,Iogurts desnatats i 0%,Amb fruites i cereals,,GERVAIS Iogurt bifidus amb trossos musli 0%,20241104,1.3,4 x 0.12kg,https://www.compraonline.bonpreuesclat.cat/products/gervais-iogurt-bífidus-amb-trossos-musli-0/79951
Lactics i ous,Iogurts,Iogurts desnatats i 0%,Amb fruites i cereals,,ACTIVIA Iogurt amb fruits vermells 0%,20241104,2.49,4 x 0.12kg,https://www.compraonline.bonpreuesclat.cat/products/activia-iogurt-amb-fruits-vermells-0/81687
Lactics i ous,Iogurts,Iogurts desnatats i 0%,Amb fruites i cereals,,ACTIVIA Iogurt amb cereals 0%,20241104,2.79,4 x 0.115kg,https://www.compraonline.bonpreuesclat.cat/products/activia-iogurt-amb-cereals-0/81689
Lactics i ous,Iogurts,Iogurts desnatats i 0%,Amb fruites i cereals,,ACTIVIA Iogurt desnatat amb trossets de pressec 0%,20241104,4.19,8 x 0.12kg,https://www.compraonline.bonpreuesclat.cat/products/activia-iogurt-desnatat-amb-trossets-de-préssec-0/95517
Lactics i ous,Iogurts,Iogurts desnatats i 0%,Amb fruites i cereals,,ACTIVIA Iogurt amb maduixa Zerooo,20241104,2.49,4 x 0.12kg,https://www.compraonline.bonpreuesclat.cat/products/activia-iogurt-amb-maduixa-zerooo/29004
Lactics i ous,Iogurts,Iogurts desnatats i 0%,Amb fruites i cereals,,ACTIVIA Iogurt amb pressec Zerooo,20241104,2.49,4 x 0.12kg,https://www.compraonline.bonpreuesclat.cat/products/activia-iogurt-amb-préssec-zerooo/28438
Lactics i ous,Iogurts,Grecs i mousse,Grec natural,,DANONE Iogurt grec natural,20241104,1.49,4 x 0.11kg,https://www.compraonline.bonpreuesclat.cat/products/danone-iogurt-grec-natural/25425
Lactics i ous,Iogurts,Grecs i mousse,Grec natural,,BONPREU Iogurt grec natural,20241104,1.1,4 x 0.125kg,https://www.compraonline.bonpreuesclat.cat/products/bonpreu-iogurt-grec-natural/86158
Lactics i ous,Iogurts,Grecs i mousse,Grec natural,,LA FAGEDA Iogurt grec natural,20241104,2.95,4 x 0.125kg,https://www.compraonline.bonpreuesclat.cat/products/la-fageda-iogurt-grec-natural/67783
Lactics i ous,Iogurts,Grecs i mousse,Grec natural,,OIKOS Iogurt grec natural,20241104,2.79,4 x 0.11kg,https://www.compraonline.bonpreuesclat.cat/products/oikos-iogurt-grec-natural/11355
